,author,content,description,publishedAt,source,title,url,urlToImage,count
771,Al Jazeera,"US lawmakers will introduce legislation on Wednesday urging the Trump administration to respond more strongly to China's crackdown on Uighur Muslims, including possible sanctions. The bill will also ask President Donald Trump to condemn China's actions in the… [+2973 chars]","Proposed bill will urge Trump to condemn crackdown on Uighurs, press for ban on sale of surveillance technology.",2018-11-14 01:34:59,"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",US legislators to urge China sanctions over Xinjiang crackdown,https://www.aljazeera.com/news/2018/11/legislators-urge-china-sanctions-xinjiang-crackdown-181114010307969.html,https://www.aljazeera.com/mritems/Images/2018/10/10/c3f6fa15a38a4ca48cbdeb741516d5b4_18.jpg,1
772,Linda and Charlie Bloom,"There is no statute of limitations regarding hurt feelings or wounded trust. The bad news is that the pain of unfinished business can continue for years; the good news is that its never too late to heal old wounds, even if they happened long ago. Rose was six… [+2919 chars]",There is no statute of limitations regarding hurt feelings or wounded trust. The bad news is that the pain of unfinished business can continue for years; the good news is...,2018-11-14 03:06:53,"{'id': None, 'name': 'Psychologytoday.com'}",It’s Never Too Late to Repair Damaged Trust,https://www.psychologytoday.com/ca/blog/stronger-the-broken-places/201811/it-s-never-too-late-repair-damaged-trust,https://cdn.psychologytoday.com/sites/default/files/styles/image-article_inline_full/public/field_blog_entry_teaser_image/2018-11/grandparents-1703766.jpg?itok=t-Kd9aBK,1
773,Reuters,"By: Reuters | Mumbai | Published: November 14, 2018 9:33:29 am The rupee opened at 72.18 to the dollar, its strongest since September 21 and compared with 72.6750 on Tuesday. Indian rupee and bonds rose in early trade on Wednesday, boosted by a fall in global… [+744 chars]",The Reserve Bank of India will buy 120 billion rupees ($1.65 billion) of government bonds on Thursday via open market operations.,2018-11-14 04:03:29,"{'id': None, 'name': 'Indianexpress.com'}",Rupee rises 67 paise against US dollar on falling crude prices,https://indianexpress.com/article/business/market/rupee-opens-at-72-18-against-dollar-in-early-trade/,https://images.indianexpress.com/2018/10/rupee-flag-reuters-759.jpg?w=759,1
774,Ben Knight,P olitical journalists in Berlin often do a thing called Hintergrundgespräch. This background conversation involves gathering in an airless room of a ministry or a party headquarters with a group of favoured colleagues and some alpha politician who then tells… [+6340 chars],The way journalists do business with politicians – being spoonfed – is a cosy arrangement that invites disruption Political journalists in Berlin often do a thing called Hintergrundgespräch. This “background conversation” involves gathering in an airless room…,2018-11-14 06:00:11,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Is Germany’s media to blame for the inexorable rise of the AfD? | Ben Knight,https://www.theguardian.com/commentisfree/2018/nov/14/afd-german-media-politicians-angela-merkel,https://i.guim.co.uk/img/media/33761bac86e0a605322085d811b2d03f0a8b0c53/0_96_3347_2008/master/3347.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&s=31eb2b57c25f762f728f6d8e2fe1746e,1
775,Guardian Staff,"Top story: Moment of Brexit truth for PM Hello, its Warren Murray in from a recce with some fresh intel. Theresa May is due to hold an emergency meeting this afternoon where she will call on cabinet to endorse her final Brexit deal. The PM is understood to ha… [+10891 chars]","PM presses ministers to endorse her Brexit deal … CIA sought ‘truth serum’ for 9/11 interrogations … and Zoe Williams finds the answer to life’s chaos Hello, it’s Warren Murray in from a recce with some fresh intel. Continue reading...",2018-11-14 06:27:52,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}","Wednesday briefing: The backstop's here, May tells cabinet",https://www.theguardian.com/world/2018/nov/14/wednesday-briefing-the-backstops-here-may-tells-cabinet,https://i.guim.co.uk/img/media/1624490dd7913fd48984118b06e6749763a37988/0_176_4500_2700/master/4500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=c9ce7913fbcc8221520eaf4708127ee7,1
776,Ernesto,"Opponents of copyright trolling efforts in Finland scored a major victory last week. A local debt collection company, which came under fire after going after individuals with unpaid settlement letters, has announced that it has withdrawn from the piracy debt … [+3939 chars]","Opponents of copyright trolling efforts in Finland scored a major victory last week. A local debt collection company, which came under fire after going after individuals with unpaid settlement letters, has announced that it has withdrawn from the piracy debt …",2018-11-14 07:46:03,"{'id': None, 'name': 'Torrentfreak.com'}",Piracy Debt Collectors Back Off After Massive Backlash in Finland,https://torrentfreak.com/piracy-debt-collectors-back-off-after-massive-backlash-in-finland-181114/,https://torrentfreak.com/images/euro-fea.jpg,1
777,Stephanie Mehta,"When we recently asked Adam Platzner, an investor, serial entrepreneur, and cofounder of personalized news app ZIG Media, to name his business icon, he immediately responded: “Boz is not only an icon, she’s a dear friend. Her story is epic.” “Boz” is Bozoma S… [+5114 chars]","Marketing whiz Saint John and serial entrepreneur Adam Platzner talk about the sometimes bluntly honest advice they give each other. When we recently asked Adam Platzner, an investor, serial entrepreneur, and cofounder of personalized news app ZIG Media, to n…",2018-11-14 08:15:05,"{'id': None, 'name': 'Fastcompany.com'}","He told Bozoma Saint John to work for Uber. “Of course, I hung up on him.”",https://www.fastcompany.com/90266447/he-told-bozoma-saint-john-to-work-for-uber-of-course-i-hung-up-on-him?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcompany%2Fheadlines+%28Fast+Company%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2018/11/p-3-he-told-boz-saint-john-to-work-for-uber-and8220of-course-i-hung-up-on-himand8221.jpg",1
778,Adam Payne,LONDON — Theresa May is braced for a series of resignations from her Cabinet today as she urges them to sign up to the draft Brexit deal agreed between the UK and EU negotiating teams this week. News broke on Tuesday afternoon that UK and EU negotiators had f… [+5753 chars],Theresa May to hold historic Cabinet meeting with senior ministers to discuss the draft Brexit deal. The prime minister will attempt to persuade ministers to back the deal amid fury among pro-Brexit MPs and speculation of multiple Cabinet resignations. The de…,2018-11-14 09:42:51,"{'id': 'business-insider', 'name': 'Business Insider'}",Theresa May braced for Cabinet resignations as she tells ministers to back her Brexit deal,https://www.businessinsider.com/theresa-may-tells-her-cabinet-to-back-her-brexit-deal-as-she-braces-for-resignations-2018-11,https://amp.businessinsider.com/images/5bebee10beb6706e9d0759e0-960-480.jpg,1
779,Matthew Hughes,"Infowars is best known as the fake news platform used by beetroot-red nutjob Alex Jones to spout wild conspiracies and defame grieving parents. But did you also know it boasts an online store where you can buy vitamins, neutraceuticals, and garish right-wing … [+3629 chars]","Infowars is best known as the fake news platform used by beetroot-red nutjob Alex Jones to spout wild conspiracies and defame grieving parents. But did you also know it boasts an online store where you can buy vitamins, “neutraceuticals,” and garish right-win…",2018-11-14 09:59:12,"{'id': 'the-next-web', 'name': 'The Next Web'}",Alex Jones’ Infowars store was infected with credit card skimming software,https://thenextweb.com/?p=1165757,https://img-cdn.tnwcdn.com/image/tnw?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2018%2F11%2Finfowars.jpg&signature=0cedc51cb354f6ef797830cfa3de78c6,1
780,Associated Press,HELSINKI (AP) — The Norwegian Defense Ministry said Tuesday that Russian forces in the Arctic disturbed GPS location signals during a recent large NATO drill in Norway. The ministry said that Norway's Foreign Ministry earlier had raised the issue with Russian… [+2250 chars],Business Insider Another country is blaming Russia for jamming its GPS signals during a massive NATO military exercise Business Insider HELSINKI (AP) — The Norwegian Defense Ministry said Tuesday that Russian forces in the Arctic disturbed GPS location signal…,2018-11-14 10:08:21,"{'id': 'business-insider', 'name': 'Business Insider'}",Another country is blaming Russia for jamming its GPS signals during a massive NATO military exercise - Business Insider,https://www.businessinsider.com/ap-norway-says-russia-jammed-gps-signal-during-nato-drill-2018-11,https://amp.businessinsider.com/images/5be5b145da27f8197845d37f-1334-667.jpg,1
781,,"Although Singapore and Canada are two countries separated by vast geographical distances and cultures, Canadian Prime Minister Justin Trudeau has many reasons to feel right at home in Singapore. Both countries share a core belief that strong economic growth c… [+3730 chars]","Yahoo News Canadian PM Justin Trudeau sees Singapore, Canada as strong business partners Yahoo News He said both countries understand that the strength of their economy comes from having diverse groups of people working together. Although Singapore and Canada…",2018-11-14 10:49:39,"{'id': None, 'name': 'Yahoo.com'}","Canadian PM Justin Trudeau sees Singapore, Canada as strong business partners - Yahoo News",https://sg.news.yahoo.com/canadian-pm-justin-trudeau-sees-singapore-canada-strong-104458995.html,https://s.yimg.com/uu/api/res/1.2/nk9vkurr90JdnXcxjIICWA--~B/aD0zOTA7dz02OTA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en_SG/News/e27/Canada_fintech_forum.gif,1
782,"WLTX-TV, Columbia, S.C., WLTX-TV, Columbia, S.C.","Media at left, record people entering the KC Mart in Simpsonville, S.C., on Wednesday, Oct. 24, 2018, after it was announced the winning Mega Millions lottery ticket was purchased at the store. (Photo: Jeffrey Collins, AP) SIMPSONVILLE, S.C. The winner of the… [+1284 chars]",State lottery officials said the winner of the huge $1.5 billion Mega Millions jackpot still has not come forward.,2018-11-14 12:28:27,"{'id': 'usa-today', 'name': 'USA Today'}",Winner of $1.5 billion Mega Millions jackpot has not claimed prize,https://www.usatoday.com/story/news/nation-now/2018/11/14/winner-1-5-b-mega-millions-has-not-claimed-prize/1997462002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/10/24/USAT/f789828e-94cf-4b22-a58f-6468139d2295-AP_Lottery_Jackpot.jpg?crop=3883,2182,x0,y0&width=3200&height=1680&fit=bounds",1
783,Rania El Gamal,"DUBAI/LONDON (Reuters) - OPEC and its partners are discussing a proposal to cut oil output by up to 1.4 million barrels per day (bpd) for 2019, three sources familiar with the issue said, a larger reduction than previously thought to avert a price-sapping ove… [+3686 chars]","Reuters OPEC, partners discuss oil supply cut of up to 1.4 million bpd: sources Reuters DUBAI/LONDON (Reuters) - OPEC and its partners are discussing a proposal to cut oil output by up to 1.4 million barrels per day (bpd) for 2019, three sources familiar with…",2018-11-14 12:31:26,"{'id': 'reuters', 'name': 'Reuters'}","OPEC, partners discuss oil supply cut of up to 1.4 million bpd: sources - Reuters",https://uk.reuters.com/article/us-oil-opec-idUKKCN1NJ15W,https://s4.reutersmedia.net/resources/r/?m=02&d=20181114&t=2&i=1325299394&w=1200&r=LYNXNPEEAD0NS,1
